"","TestSignal_plasma_09202017_50RP_014_NEG_matrix_1","TestSignal_plasma_09202017_50RP_015_NEG_matrix_2","TestSignal_plasma_09202017_50RP_016_NEG_matrix_3","TestSignal_plasma_09202017_50RP_017_NEG_NIST_1","TestSignal_plasma_09202017_50RP_018_NEG_NIST_2","TestSignal_plasma_09202017_50RP_019_NEG_NIST_3"
"group","matrix","matrix","matrix","plasma","plasma","plasma"
"650.6075/777.841","0","0","164.497063682725","2359.4796278366","2816.4155745758","2612.62336004915"
"651.4775/599.597","467.72305948846","188.187454930819","139.523948045483","23717.8967727662","24329.7989535685","23118.2465127511"
"651.5005/715.999","169.188538852793","237.454670235266","570.19110570368","4791.25399918212","5310.52475498145","4458.33801056493"
"652.3038/465.005","2246.59473226645","1670.13185800895","2341.36215107305","28000.9995310985","24455.4795905081","28017.5623384185"
"652.3232/521.995","2407.14217679932","3045.4318025848","2406.93934619214","12868.3239489746","12474.7447484614","11920.3365220143"
"652.4552/638.4","587.051363774808","336.464952611924","439.700486428454","20504.2559477806","22834.807030405","22502.9094233514"
"652.4816/599.596","416.020562850001","339.345009682212","435.96118908152","10161.6725159753","9139.67273028077","9556.77444363922"
"652.5878/765.713","83.9020058816593","101.811065995067","0","4515.74001626967","5031.25485553738","4137.03407731017"
"653.4578/637.793","388.394796737051","409.630864415489","461.1949990422","9239.50501946175","10320.0649348259","9445.25480879944"
"653.474/599.597","620.397669511537","391.516445146106","413.648179854333","30692.3031318989","32436.5075484706","30141.8467624261"
"654.301/444.999","1138.46457605468","1624.78407936096","1480.16620899159","35828.9653136021","33767.1562405117","33653.4362734668"
"654.3193/491.681","2893.30458462112","2230.87441233161","3075.88957354168","31616.9042509139","24280.8027099609","28650.2242525113"
"654.4764/599.597","493.316041387934","237.111393640137","196.341930749416","13194.1086353468","11404.9242638759","12191.8456910627"
"655.421/557.158","562.631905714591","566.152866897094","914.141905700668","19240.8051292418","20517.473022347","21110.4581235286"
"655.5076/631.122","715.24964280054","706.099257516856","682.852858678758","4448.78542906084","5412.35015395186","3997.84676322936"
"655.5638/759.65","222.063032849692","474.826937273301","238.475718094036","2797.88435536364","2976.86874627866","2927.35033895058"
"656.2402/486.225","701.375391693299","1195.03567077984","889.867617991774","5135.55701482544","4893.93724949727","4363.11327521169"
"656.3169/467.43","2566.25952804125","2957.1022491419","2743.12779092299","196436.425361764","203699.042668806","201888.239884083"
"656.3354/522.601","2742.97851270589","2652.6698720932","2910.98216371551","24562.9600934359","26787.1707203864","27335.7502655841"
"656.3839/680.232","429.100822491858","213.18346064054","371.165297455513","1711.2506491428","2075.90368211425","2433.73414058686"
"656.3956/588.686","697.833833267866","791.570803594589","725.274514707411","6124.3426558213","7414.69400646035","8069.1817095417"
"656.425/557.158","557.274769572788","340.917926024494","216.18028108047","7054.03709663123","8757.6417850755","8265.31665996704"
"656.5742/773.597","295.870030721339","281.934607129967","385.259851677262","5193.76935715719","6949.48676706267","6384.80946482019"
"657.3033/480.768","1971.97001969325","1676.64824210612","662.361781465329","15695.9083436215","14889.9004347907","14705.397926712"
"657.3202/467.43","1343.47792585652","2310.05062999725","2578.45053410014","68494.9645270548","70411.3993870062","68981.5346197081"
"657.3309/365.578","1251.36652098867","1773.10509542369","1595.30214407615","24780.5339873199","22015.1620269743","22909.6190146101"
"657.4971/654.769","986.88040738132","701.446606750488","622.070756628074","10204.9917524972","10597.5196238041","10848.2623070102"
"658.3328/484.406","2726.462202395","2674.80669053026","1793.94113339029","89360.2423800659","91652.7782899392","92343.0115026803"
"658.359/399.529","905.900649040559","376.743282339096","674.971145019964","3907.37346744588","4532.78518648682","4825.58314259018"
"658.3935/572.315","0","146.590007331848","491.054141443782","6556.03778060271","5456.67094455787","5816.356675903"
"659.3364/484.406","2270.85342657131","2769.5464984037","2285.04398990846","30047.5403257528","29950.8960478408","30666.4795286838"
"659.377/623.241","604.979500812356","488.949584245682","421.645665965043","21129.4962817778","21425.3299822815","20485.4717302642"
"659.3976/572.315","692.119957706581","541.582388676233","348.029826463311","11937.7636235177","12377.491654873","12914.895525312"
"660.3485/505.019","2406.88226046258","2510.41396165466","2818.26776196794","22492.7835979462","23675.1213213357","22292.6184524758"
"660.38/623.241","470.570659185511","309.97640551758","619.383922119283","7665.97511711124","7261.71558017734","8662.82741206274"
"660.3994/572.317","674.247085718704","343.164479494093","305.992025475483","4650.68902622077","5697.85275785594","4615.00417537689"
"660.5161/674.169","466.953279661015","72.1512455789667","160.43991191646","8017.49150533676","9092.95083075594","8334.7705008805"
"661.3521/505.019","2335.89168685401","2459.64904198316","2170.68708768181","7072.86531944273","9733.21413559743","7737.7194747189"
"661.383/433.48","696.547001488544","830.986230065001","838.561597421914","2395.9675359152","2477.62579554494","2402.86059156624"
"661.3997/572.317","302.571028433042","610.823464667958","395.708999668132","5963.27466576853","4973.74780844622","6452.16987481115"
"662.3257/497.138","1941.23813504225","2177.09742338856","1130.58777872541","7982.5676896198","6524.7654710891","8517.9139040307"
"662.4237/599.596","647.408132782938","575.770330919537","176.912077262931","14044.4649093629","13650.2808658426","15268.2052518304"
"662.4749/632.941","264.839065515168","348.761938719291","180.307764662637","4432.961794281","4610.76807952167","5958.86278388019"
"663.1964/545.033","1342.50603255878","981.087829078672","1390.62306794431","6619.88861446381","5319.25123637204","6083.15725895064"
"663.2762/451.668","975.66889930509","1276.13437670654","1303.73873288822","14731.7558061484","11453.7916004692","7913.96886695737"
"663.4292/599.597","1462.16329555114","997.342160649364","1169.98019157996","29483.3822373391","29672.5445747389","27439.5333244103"
"663.4702/574.136","445.506238194853","386.712051229247","189.037546493188","12316.196127028","11568.9249117851","11536.2721020083"
"663.4779/634.153","70.1938216188509","468.396444601695","200.453512683718","2660.61593952944","3619.00323081637","2782.73444424204"
"663.5196/752.378","192.342247479388","321.857271226671","264.278579254945","2502.82505989728","3880.09994854926","4165.50108604433"
"664.2004/544.426","297.363961602096","643.431767952655","446.991641688415","2277.51900592595","2072.88536422065","1656.69277288263"
"664.2552/465.612","1220.31419693694","2786.41938596132","1538.78768011982","19037.3502350021","21747.1817474456","19997.2344648817"
"664.3616/383.159","635.469247246161","667.745281791688","461.796506031782","5164.25399425649","6128.60394399604","6471.90269231549"
"664.4187/501.381","410.495482342429","667.874014987116","459.298065923478","11008.6945845062","9850.48487215578","9450.98783797178"
"664.4318/598.993","153.497597927484","519.394727238463","304.980424201018","10510.9424396773","8143.16283968073","10851.9086445808"
"664.4911/655.981","254.123403776457","369.980029716159","437.445538850096","5960.04013366539","7844.32490771422","7216.12199449033"
"664.5879/760.865","277.928391578015","0","0","22274.8076413841","20745.2128428259","21045.9170994365"
"665.4217/501.381","331.178849902037","212.096715135847","152.974192763645","4233.6060825297","3909.66653118514","3636.56511331396"
"665.4308/599.596","1108.42416317479","1162.71617244943","1202.86436685176","15339.8957531677","11851.5629120872","14739.5958623886"
"665.5908/760.863","200.844407921746","188.533239281064","98.1157704180639","8943.94514794829","10455.1122841834","10085.6115864624"
"666.2708/492.287","2742.48327660294","2245.81905500422","2376.10915691192","27685.4596164652","23048.6208623839","24863.1843769933"
"666.6035/773.597","530.358584079018","713.927819948672","478.230598425725","30243.4304610351","31454.1935370233","29385.7749080976"
"667.2078/545.033","1408.61928357631","928.596616614381","765.109209955819","6310.00774665285","7741.66882334562","7688.36215786021"
"667.2742/492.287","1937.26966926569","2644.51006797311","2247.58800748878","8154.82971115111","11621.2517632803","8931.40845885489"
"667.3072/508.051","2072.81800218113","2467.71976908365","2012.95503214356","18299.588352189","19452.9195640469","19106.5595564688"
"667.6069/773.597","89.5342746962761","313.291969749187","0","15153.737648234","15687.1334839821","14433.7413094774"
"668.2722/449.849","2194.42657121958","1514.74964173933","2174.64779412793","11475.6661321659","10554.3246795201","11150.5684910889"
"668.2863/522.601","2457.86996722408","2435.57608157619","2261.29352420351","24803.8648501054","23524.8995886514","21492.0186495504"
"669.2898/522.601","2903.05420818427","2226.34155310058","2494.03698704724","9080.44321185616","8336.07659263612","7151.40346579304"
"669.4296/588.684","1139.47851545425","993.617117404942","950.835864554043","9293.39142932896","9361.79518830447","10149.6698219654"
"670.2881/479.555","2450.34675195365","2134.47775021774","1633.13457633442","63226.1188693254","65390.5785090097","64161.9942774756"
"671.2911/479.556","2491.80435525462","2167.48408883707","2097.19371603097","19349.0547967936","21194.9750233668","18287.1561311428"
"671.4456/572.923","912.819189111902","512.458066749574","681.879947346336","4127.1373562871","3924.20531849253","4392.76903389182"
"672.3056/271.607","575.793345288693","1450.03279257856","1416.30056895081","10320.1567465688","9528.31210069077","8317.57163171498"
"673.2249/545.033","1704.42525015916","1016.45164239389","440.798542578705","65834.6632333756","65513.290335064","61311.9627040262"
"673.393/635.366","435.981547420844","581.303546932987","467.659547876629","8688.24309564772","9126.1461441782","9032.04972205647"
"673.4256/680.838","1172.63374244975","1331.67694063187","1502.52462796525","26322.5661794663","24146.7614421675","26568.7407488638"
"673.5278/653.556","472.355936934706","437.976120138168","247.443810283486","5224.85893491685","5607.26615672123","5061.42422411883"
"674.2278/545.033","1261.06077630842","996.597357650148","656.646014631558","24578.1574508056","25258.6566169386","25212.1925065966"
"674.2893/449.848","2525.65579242462","2039.53100790044","1687.34288571496","42757.4770498106","44159.4196413387","46105.984542117"
"674.4285/680.836","1203.99286186172","1404.30718250873","1698.30387502904","11664.1754278544","13771.1530965787","10939.7573852247"
"675.2308/545.033","865.423409051516","1052.63764149128","1417.49809566144","6081.57423447631","6636.91545473841","6266.316684036"
"675.293/449.849","1672.26831782857","2179.56940686075","2211.43231265014","12572.7664242955","13812.7299075191","14586.6807202481"
"675.3421/343.147","1202.49027828331","547.277712541126","854.032244564988","5173.55298738929","5427.14540908396","3188.16813539555"
"675.4415/572.315","656.899328730379","821.789423465726","970.046103198081","26061.3231969833","26827.6342359456","25696.5395026208"
"675.4404/681.442","915.328794833147","1043.73628346046","1553.6166301829","13779.1017520267","14414.8643006757","14825.8060126689"
"676.4239/535.335","610.984754032599","181.66398940101","735.318706958752","3895.58878315651","4358.7580260718","4302.48447959682"
"676.4445/572.315","483.382534347475","448.948352600096","431.116444677762","11697.1629339015","11354.134383033","11760.5019397785"
"677.3085/478.949","6513.32146349005","5688.82038995239","5774.4665893219","50887.4732962977","48680.0683312427","45037.0814769494"
"677.4242/588.683","758.048969365967","927.867298401896","1413.36455494994","14761.1083663871","16228.9304269628","17920.9412145887"
"678.5282/737.825","181.753906052456","0","204.978788123156","4479.55089317946","4302.04252490997","4258.97098719065"
"678.603/768.747","92.5675860020436","97.9820455729165","233.514962117653","9855.45283152932","10315.304047348","11553.1675732252"
"679.4727/599.597","554.85397765087","543.05284166659","142.205958233036","51631.1139499965","47620.168815328","47775.3284936991"
"679.6057/769.353","137.897675313314","0","0","5861.09577095888","4616.03406522626","5011.52174729738"
"680.2391/472.887","1093.00905304667","1447.64407581787","783.967327907286","5616.0347843176","5893.57502378895","5418.09001290894"
"680.476/599.597","516.851259992644","975.274423626713","368.485380717237","19194.6359315139","19929.6065933633","20294.5813505729"
"680.5748/763.288","229.736565813228","303.030902481081","175.463902085476","4950.48297789515","6323.12469440644","5539.66900617919"
"680.6188/780.872","651.36377535654","638.481915473935","372.853170500203","20669.1044309616","19764.4986266136","18349.3250019773"
"681.1395/572.921","1869.48433468433","1464.74696014614","1175.556290014","10685.0707763786","9424.80807083745","11042.4119511005"
"681.6221/780.87","346.867230041263","450.911085800171","218.029356453568","9766.11773810932","9013.17605003448","10013.5320141601"
"682.3174/491.681","1899.56966423719","1893.7328911547","1567.51610313988","51767.8222039558","57009.8538406372","52941.3186197281"
"682.3417/522.601","2319.03779710445","1593.84011426997","3090.35617450718","11168.5140402169","8841.69736270904","9820.35701705688"
"682.59/774.809","629.890131690841","817.601651890476","163.113861474592","8932.85945906344","12514.9721020467","12106.6348991002"
"683.5033/630.516","1269.10091010512","1641.04840465546","1321.98130963517","14184.8009149118","13365.1010109912","12509.4536260659"
"683.593/774.809","442.265878591154","384.918066667829","91.6624855867121","8176.17604383293","9820.82458284846","8686.41296377611"
"684.245/449.849","2400.86996825908","2283.05916524088","2314.80051476869","9333.4293408394","9797.76941454674","8693.76513795854"
"684.2716/529.879","1869.84062777141","1630.29661778062","2080.56308743439","10849.9560554671","11298.376774704","13168.8331256061"
"684.3306/522.601","3230.04327662246","2677.24930007053","3072.36040792172","61234.6056829567","56209.0178223096","57776.0674044817"
"684.5069/630.516","652.875644478614","874.461367289952","539.062939039188","5720.69861677332","5647.94853365448","5740.54058707237"
"684.6056/787.541","208.31975300096","246.520380773316","233.187232513428","7696.82796486255","7285.92970629356","7546.03830144392"
"685.2553/479.556","3290.63768151323","2886.40875663757","3102.66500519615","37049.5665115877","34986.4419291721","35305.2383969307"
"685.3333/522.601","3032.07097170759","2539.15556567852","3109.03023341451","21271.9927904295","19289.6834344919","19207.6051262063"
"685.4628/625.062","1310.67541327258","1149.23939063085","1704.53970014954","57972.2102578125","51038.2272866237","55323.9735760459"
"685.528/647.494","775.011155326851","602.55116925988","606.448959061482","18488.5041646526","21639.5520770162","19968.3236309814"
"685.5758/26.066","65.1776557309177","200.195216125488","0","10450.41798172","9590.86928289286","8791.95250396728"
"685.6087/788.145","151.972847818178","337.115508471322","96.4684394225478","3917.88495339243","2971.49108696266","4263.75458850693"
"686.2601/478.949","2768.28968646847","2399.84617992745","3458.90254296743","59252.5848373413","56161.04212876","51700.5348103829"
"686.4936/24.998","84.5629522439493","0","0","17211.4015585494","18518.1805337136","20122.2488982205"
"687.1567/572.317","1471.30183800329","966.497036016959","754.33787485476","12348.9610156948","11019.261189465","12032.6351985779"
"687.2756/453.487","1605.81940207648","1596.58488345472","1892.78410151599","23906.2630560059","25032.8322975714","24476.7135497007"
"687.5437/667.5","674.005758167693","779.749792269955","314.693009609926","40815.8489629276","44005.2145502058","43722.5951359159"
"688.3408/507.444","2412.15179735161","1840.02318633118","2432.24022839265","7272.64096764777","7041.98551769092","7777.61231319897"
"688.455/654.769","645.63089686896","515.412850439567","469.505448363928","9099.95553400997","9253.01010423061","10915.0710621706"
"688.4902/25.459","0","0","61.7364650555828","14471.7215072021","9589.94862490539","11341.148759079"
"688.5476/667.5","665.900346888229","689.05095510466","638.799050503977","18593.2520087641","20490.9622969568","17440.9644605483"
"689.1727/600.203","1969.01934842789","2242.350573349","2195.58575994533","25552.1410550594","22827.4601430745","23547.0876291261"
"689.192/545.033","235.512360860061","984.126332784022","1240.77387711809","11190.3004380426","11453.2490109689","11707.1544353485"
"689.4867/583.23","336.285374312724","362.440521692912","328.111922555836","13728.2252363665","12396.454182148","12421.8713146269"
"689.5499/667.5","390.209798444024","525.288015624362","722.853016475448","5616.90250896345","5042.41407205443","5899.55661515619"
"690.3205/500.169","2052.26936819374","2014.13799390793","1922.03884748609","16147.1752865813","17541.883566687","16817.0053410815"
"690.3568/540.183","538.194377715234","654.492287825774","592.187973008258","4369.75923605044","4247.72812709808","5775.21916091221"
"690.6034/763.288","88.5029839311134","0","218.869103794494","25182.4334534719","26532.1436450167","23082.9000033597"
"691.5024/606.265","1022.23494548416","233.525771535413","222.134218576894","110313.307180987","109347.931000042","111286.535693487"
"691.6066/763.288","211.915540136397","203.786610865275","0","13784.1952978135","12453.182931325","12229.7224128603"
"692.2923/492.894","2132.26044667463","2023.03591891278","2588.1323101348","12620.4244146192","11497.5187729096","9618.12304064109"
"692.5057/606.265","608.677019396176","520.264637161256","101.494027153123","47336.752435955","47587.3524534022","46344.8034792902"
"692.6188/775.415","427.875652876745","234.420727463787","417.958965283694","66102.9500319722","63658.8709371532","60227.8283377606"
"693.2114/545.033","1316.35891509402","1076.58626010999","407.89143646606","9768.28775911333","7609.66291438384","7826.46992162559"
"693.6219/775.415","149.775146020077","364.717972900393","117.872654040477","30034.874315897","30156.8851412592","30499.3049382161"
"694.4295/512.294","922.186880681325","937.43106798415","1039.19778227185","69293.0702725802","73378.8986830661","75490.0102700894"
"694.4297/659.619","3271.89036784589","2344.76257886017","2835.86011304158","18948.3398189466","18779.5319689147","18922.5252488997"
"694.4646/612.934","68.285865833362","344.950876945179","579.655791113518","8364.96038945742","10951.6933830064","9272.91541942753"
"694.6346/787.541","700.044196699425","248.780113869503","279.798704274641","40089.5872564406","42054.8378077881","39056.4416645507"
"695.2077/545.033","723.236187847149","731.749218369195","1110.89740359459","7668.37909459266","7091.01205300166","7060.21589645251"
"695.3611/342.536","557.021391064321","1261.93663886196","771.817229997367","4050.89860436503","5426.6219855131","3459.62606868744"
"695.3719/575.346","1491.18735105969","1825.73658537524","689.278717579883","9378.78995084761","11502.1340345982","12288.1334937953"
"695.4328/512.294","1103.62517634251","917.416717642323","439.108821563733","28292.2949925712","26571.5972894275","28662.7261098861"
"695.6379/788.147","267.489882024936","88.0130330075866","677.916546790646","19764.7873037738","21487.6749089241","18024.0345321003"
"696.3036/491.681","2601.68565523881","2678.25486870575","2205.02847214423","48176.1289196316","53670.7846755371","48403.9789342008"
"696.4354/512.294","1085.50831881724","1261.42933482126","1606.9196580117","7555.3225373367","8271.46854458674","6854.07935683602"
"696.6417/787.541","104.815201722085","107.04281202559","317.970629688987","5916.19950782332","5682.7101565361","4994.97657841942"
"697.3067/491.681","1574.36076257844","2054.33423876953","2075.13057389328","16072.1953901492","18913.2567444801","18604.9282471008"
"697.5014/555.945","571.162408804036","253.412413341064","264.621194443479","5542.19786157606","5847.1436050892","5163.22226233762"
"698.2896/444.998","2417.80895041907","1781.24547036373","2292.03022022166","11562.8307744791","9549.69985083651","11897.6434396702"
"698.3191/521.995","2494.02571083756","3875.73053705361","3385.99922598838","52141.1907476502","56322.9068669779","55917.4959177075"
"698.5121/708.726","1076.11730553554","314.716424351033","300.033935842104","44163.9447973656","46638.7570427289","45617.1121790142"
"699.3228/522.601","2900.99895893154","3141.40516986847","2512.10527347521","18024.7735539192","18120.2019808292","16014.9314917389"
"699.4404/573.527","1511.0733002554","1236.89160881042","1290.94874265972","7007.08937845285","6582.41906615663","6730.61566836516"
"699.5153/708.726","3423.30320009191","2901.55439733749","2701.74221436301","21560.3725271702","20573.9337241037","20459.2085318486"
"700.3051/460.762","3615.80007042761","2980.91788515064","2506.49933279934","134708.285892937","133917.962860992","126772.087606621"
"701.5306/723.277","1201.84679540154","386.942373291015","914.895599704453","11098.1563659668","12289.5521296502","12349.0272405727"
"702.3205/492.287","3894.10508072232","2514.65377006531","2643.46791842763","180590.323382513","182168.179436729","178943.011504246"
"702.5417/725.093","550.043882689306","392.811490935553","315.312882280776","7153.64607934152","8543.77835397821","8940.61634650878"
"703.3239/492.287","3058.04833070915","2999.11714963913","2143.29698726142","57853.200735569","59163.4882527154","55761.363701537"
"704.2402/474.099","283.673197727883","366.854187013245","582.713099753601","3987.90359051513","3384.69922205256","4265.48606671482"
"704.3362/522.601","4181.00957095706","3909.3469229206","3731.70556819696","242097.108683959","240847.202437365","236762.502987671"
"704.3949/572.317","896.303197145322","1055.18448944092","965.768489100039","5905.78576722146","7014.01040797205","5998.60881602199"
"704.4499/654.769","1690.21676581037","1760.48806346616","1483.96966856983","15947.0234492132","17606.10570792","15853.6696693915"
"704.4496/528.057","691.977460843278","965.746234083076","1119.36598773764","7406.74933925082","7079.73754085638","6045.00683398269"
"704.5225/28.079","91.4015239059372","157.371319675446","63.1399930808523","10281.059714548","7782.05402520752","8625.81609014892"
"705.3396/522.601","3140.18433101623","4083.16514804688","5116.39707396277","73403.8070769573","75281.7951356565","76250.0239318849"
"705.4896/24.998","83.0344586249499","0","0","16363.8151714949","17405.6285667027","14731.417897998"
"705.5179/622.031","1085.83961534742","608.073060116239","462.432736536367","60134.8750200748","60675.5984774441","61319.3281211579"
"706.3417/522.601","2068.37639495988","2176.70611380223","2389.47798029996","19709.6167399381","17830.7670313207","20013.8427431423"
"706.5215/622.031","734.407892076166","883.575411045619","817.354916783848","24619.8286682861","25915.0558415655","23365.6541437599"
"707.2738/491.681","1981.7186364211","3427.96887167824","3068.32162329234","9202.22240057727","8477.3008816719","9118.3573966029"
"707.6386/780.87","89.8897811230854","210.212751375199","412.452504570363","1990.13563150464","2407.57074813215","2034.25900380393"
"708.2421/480.768","1490.1958428921","1896.92419202849","2130.39188004937","22410.174880833","25160.7977258684","18136.6810703264"
"708.4265/598.99","756.116604867776","664.299801906418","1044.50257310846","11463.9152721406","11128.7001020508","10738.5350433296"
"709.2894/522.601","2756.99215025761","2642.88551466647","3204.40489168558","8250.89577719853","10332.4220114438","10307.5500665665"
"709.4295/599.597","989.043046699594","843.034537502982","651.93515767428","6544.15360038553","5753.29760780759","6046.23072214125"
"709.5051/638.4","741.202032306008","705.350616580197","338.761564108729","57178.5806725781","56968.1471922206","53947.4673913809"
"710.2603/463.793","2325.12875893149","3216.53424968719","1669.15123881834","47165.7401786804","46104.202145014","43978.8449354952"
"710.48/24.998","0","160.66389742606","0","9618.30663766861","8550.06323127746","8796.70848045349"
"710.5086/638.4","780.072208830826","797.739923208004","319.928896595538","22528.3543123021","23512.4582830246","23740.5378235821"
"710.6286/765.107","853.264896497131","792.520758622064","988.602499257049","5908.7649236162","6735.79575975519","6641.90014111858"
"711.5045/638.4","899.807154926751","323.799928921508","104.899309502495","21818.740963179","22197.4162518399","21816.6051032225"
"712.2756/491.681","3319.58101402584","2911.42313953811","2805.10335161077","38934.418428873","45140.9760310372","39760.8635837487"
"712.4403/512.294","1246.91462332239","643.739873179942","753.143615740077","15607.7197248104","14524.6903668251","15086.8971694051"
"712.4915/679.626","779.69058606308","707.607433998352","1165.97975063968","9017.20759054561","10861.2719994746","9483.40861859182"
"712.5065/638.4","658.92818473785","340.081783352659","0","9210.09485331101","8234.80061340326","7479.79574500273"
"712.5275/719.033","329.401549361208","531.629019261978","332.277551462983","5756.89306645904","6519.46350179038","5454.10608365497"
"713.2871/522.601","2698.84882650667","3106.26206846237","2866.75008750982","28617.7984183916","30822.9912975845","28691.2768873628"
"713.4438/512.294","1175.9382395392","591.206404304502","550.185076116623","5600.92537012101","6184.88220475183","6343.14407157459"
"713.5587/675.986","80.0336199278245","0","182.137035580643","4333.25474135336","3629.91036122725","4155.14629907362"
"714.2915/521.997","3525.79519502252","2789.87624397687","2879.39511407905","50064.4083272043","49083.95158549","46653.8446629632"
"714.5071/695.993","1084.21125025274","759.348888989257","445.226509214239","78375.5962699594","80053.5693660836","76160.0663492529"
"715.2945/521.997","2785.89124510347","3823.51888095092","2970.74819112254","16782.1466905283","16565.4459310054","16707.7557408012"
"715.4432/599.597","1072.02873032166","910.542745399479","996.657180484229","7312.19523738104","8960.55270457487","7044.85095428405"
"715.5103/695.993","782.820033894852","1033.35714041251","599.002836395262","32143.9516682928","34557.4999899665","31165.1213607602"
"715.5545/25.614","0","71.7447174176303","67.6935493740338","8722.9678344029","9543.26576271057","10144.5833395004"
"716.2934/522.601","2656.98713786248","2264.87698085508","3050.27858786676","12928.1450775435","11661.8215125084","12414.6401002884"
"716.5228/710.543","585.275723812025","946.043550586699","437.898038709245","19364.9223888537","17910.4540028303","16881.2941601188"
"716.5309/658.406","1018.14542722178","1283.13064579963","711.935333306552","5608.22041625356","5579.8214817238","6676.85290258664"
"717.4296/572.315","228.134386899881","941.091506117972","1269.88987135382","6026.06198558045","6126.41334129799","6519.56453134769"
"717.5181/615.966","1059.65932222359","605.620397244417","751.485896584546","259597.659464647","267681.914124754","268357.863197967"
"717.5247/709.939","912.377487014455","935.279877625463","619.823341627663","7987.99296291231","6549.0214371205","8761.3705611513"
"718.3903/573.527","232.958676768467","1232.92823983903","794.294835498641","13872.6793699155","11966.8272018826","12602.8151158509"
"718.5216/615.966","1036.97430540614","494.457637495185","664.125317106955","119396.689619266","121348.17987299","119118.620043966"
"719.393/574.133","1886.69721807553","1726.17007674541","1988.15392141384","6847.42562885284","7272.14275866941","6964.53396475051"
"719.4487/529.27","1107.07777822809","1096.27921729087","1063.2497914214","4146.61408424012","3876.78018512682","4974.80125414339"
"719.4651/599.597","1080.67031838931","1244.98134534814","1297.1839552545","8297.5214642468","7604.75326967807","8185.28622512816"
"719.5246/615.966","918.398300533487","391.151925531801","480.402096180569","26946.6323217393","27600.1000302265","29387.6449467296"
"719.5346/638.4","3951.44430969794","921.099850795397","1495.81771037064","2609133.90373011","2632407.1993215","2593800.30609052"
"720.4966/695.995","778.953763609925","847.669770283453","249.856349048895","14946.8258731113","16139.280189924","15323.4056406163"
"720.5274/615.965","559.171492419151","396.738467740228","487.754251648562","5417.45882107979","4264.17266242633","4727.92535752941"
"720.5374/638.4","1749.07969339447","717.910436258488","1469.89652992009","1103456.70106175","1128211.54710765","1109791.21299035"
"721.4612/599.599","863.472194395914","530.730160831082","341.894497082554","15756.1283805848","14415.5061292115","14777.8154773028"
"721.4995/695.995","733.5108568271","669.954459906679","413.002566092958","7560.24535552811","8304.84138267735","5250.00944561961"
"721.5401/638.4","1007.1847659751","538.867521795656","1009.99613333859","262969.170291659","269229.363963732","257860.196865417"
"721.5704/737.825","2567.2032863825","2154.39372701711","2416.72714050792","7830.42657323668","6821.11013933017","7198.67478329045"
"722.3066/491.681","2654.32985028317","1687.11796725856","3020.28812718829","16604.4372849434","16634.7822472317","15865.6862396772"
"722.4612/551.095","602.22852757747","729.97420008087","383.793352879258","19880.2179716535","19323.7374802714","19959.0358858403"
"722.4975/643.25","450.252032198478","528.293942878723","631.330019206655","57272.587693405","54325.2021027895","54884.415837166"
"722.5121/708.726","2777.66356296284","1152.07835939598","1867.55237206357","178023.36719068","179778.366565189","175036.3405097"
"722.5421/638.4","171.473770636999","177.138028847829","500.110056652687","47267.406120776","46078.2666449191","44949.5805638884"
"722.5524/650.523","559.334278691001","702.774936661375","1044.35831713591","31592.535879287","36021.991002369","33331.8859571373"
"723.2908/444.393","1360.65702039921","837.161508377802","1297.12335803129","3901.22063744236","3463.37522904324","4339.57007150649"
"723.4647/551.702","779.33894103975","289.553351155757","656.530544341571","7880.53387088779","8500.77850207701","9037.60532588958"
"723.5156/709.33","3446.37911954046","3738.08758503108","2280.2001413446","83717.5969814387","84675.945466774","80383.7110792013"
"723.5217/653.556","135.894528148114","819.962424524695","494.143282346381","29871.5365664306","26553.8148165107","27532.8559339425"
"723.5447/637.793","494.860486448184","434.999461780895","427.331005876139","7760.84054987959","6865.50527563093","6586.09701515191"
"724.3225/522.601","3298.35236138795","3010.71377388195","2935.29105585126","15706.7430017471","16428.9028931784","16059.2091357636"
"724.5037/643.25","365.692042532643","613.814694732662","492.727401273658","7112.2803742676","5587.70642540798","6176.47721837997"
"724.5275/714.789","1252.3708853798","847.591281288342","986.065510467555","80592.8425221115","94784.536007309","97917.6738914599"
"725.4239/572.315","1421.16845315006","1668.49964327812","864.767789113568","8391.71448086751","9114.54985251986","8123.69769048912"
"725.4931/629.912","911.25055171495","1534.97887157568","1099.73369960999","5745.44826192854","5850.85788765972","6068.10613208485"
"725.5204/653.554","1226.92538464285","1199.20157546845","626.191920822486","11583.5762843678","9545.91512184144","12357.1750602674"
"725.5312/715.393","1625.19202145665","1565.1605073471","1742.4475025225","38638.8428583528","39773.9121174964","36384.6924139918"
"725.5329/605.662","1261.08497885233","1481.40853055","955.668099241618","10936.0507156476","11135.7331643282","11459.3177741259"
"726.3197/485.013","3138.34539301487","2322.13451169052","2855.45615943186","21033.5934282152","22039.6085877766","22030.2852282745"
"726.4818/24.998","67.6922014117456","97.0500404240535","0","3180.05238944499","4037.23548614086","3586.33832479422"
"726.5215/653.554","415.065101611203","865.386003293005","478.785502443251","4186.20211075842","4445.49236590505","4858.72451299071"
"726.5433/730.552","1029.41818569414","1087.95526399612","921.233205267345","127198.204372626","128363.011005294","120742.598064261"
"726.6236/754.8","1579.04946642795","1765.41253352575","1170.25414407768","5924.90235893031","7172.47038710229","5289.07681841365"
